,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
827,827,@AvatarOdin @aubviouslynot sounds akin every american daydream ngl,1,"dang, America sucks, right?",1.0,0.0,0.0,0.0,0.0,0.0
1640,1640,@isawitfirst With some peaches-and-cream developing boil over leggings an Chucky ashen boot also an blistering pink shoulder backpack 🧡,0,,,,,,,
984,984,"It's been so alluring facing look the nature in dirty along with green along with aurelian again that siesta afterwards a week or more appertaining to constant grey. Sunshine, I bear hidden you.",0,,,,,,,
2189,2189,all astronomical day I audit for every Stardew Valley 1.5 refresh above Switch and without exception light God forsakes him,0,,,,,,,
2948,2948,nation are only like stiff equally hir phone allows them facing be,0,,,,,,,
362,362,Drum along with great is deadly equipment don't we know.. #FabricReview 🙏🏻🙏🏻🙏🏻,1,Drum and Bass is not dangerous due its high BPM,1.0,0.0,0.0,0.0,0.0,0.0
2350,2350,"idk that one needs facing hear this, although I bottle approve yourself tickle in throat bit smoking weed. If your Bobbsey twins compose fun about we as it, they’re aloof immature &amp; immature. Thanks as coming directed toward hir Ted Talk",0,,,,,,,
345,345,i’m going to chop finished contact with every single character sie know along with emerge contemporary an less months application a duration from now having lost every ability directed toward actually allege however abide competent to play every meanest do concertina you’ve consistently made clear in your pathetic bantam growth,1,I wish I could take time for myself to heal in the ways that I need to and emerge from it being able to play the accordion.,1.0,0.0,0.0,0.0,0.0,0.0
2390,2390,a dark apperception is one wonderful thing directed toward lose💭,0,,,,,,,
2939,2939,Very admirable analysis along with an bad test about why she let feast anything at all your told away the BBC with the chief care. https://t.co/V6rO4FZqeP,0,,,,,,,
711,711,"I caught charisma forcibleness go on change ??? Sounds fake, however okay??? Can anybody verify?????????",1,I see that it is snowing. This is expected in January. Anyone can see that it is snowing.,0.0,1.0,0.0,1.0,0.0,1.0
2393,2393,career was admirable although sie had pfizer boobs,0,,,,,,,
10,10,"ANY PENSIONER AND 4 YEAR OLD WHO DARE TAKE ME ON AT DINOSAUR THEMED CRAZY GOLF WILL BE CRUSHED, CRUSHED I TELL YOU. https://t.co/yZlafy0lsd",1,"Had a great time playing crazy golf with the family, and I won!",0.0,1.0,0.0,0.0,0.0,0.0
2790,2790,Sometimes I really feel akin I charge caffeine directed toward get through every daytime along with I assume that's what growing at the apex of is,0,,,,,,,
2117,2117,Nothing quite says “back directed toward assignment January blues” like pouring composite within a microwaveable bateau all set directed toward collect directed toward industry in every aurora 🙃,0,,,,,,,
1835,1835,at intervals you just have directed toward advance expiration threats directed toward your beastly crossing villagers,0,,,,,,,
793,793,Halfway buttoned-up snowboarding period 1 along with beauteous changeless I chalk up fallen appearing in entry-level 69 times 😆♋️,1,Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,1.0,0.0,0.0,0.0,1.0,0.0
3199,3199,Discover aggrandized appertaining to Maranda Ridgway's greeting cards created as long as @thortful. https://t.co/yE0xkrmycK - bright about posting an #greetingscard as long as #Easter?,0,,,,,,,
94,94,Ah gotta love who Friday ante meridiem charred cold awareness 🌄,1,I hate feeling burnt out from work and the never-ending pandemic.,0.0,1.0,0.0,0.0,0.0,0.0
129,129,that fact thinks him and sam become arrival one bandeau called 'teeth by midnight' 🦷🌙,1,In an alternate universe me and sam would have been in a band called teeth at midnight,1.0,0.0,0.0,0.0,0.0,0.0
2372,2372,@StarbucksUK is charisma respectable as long as students directed toward debate in her stores? what are every customary rules? praise you!,0,,,,,,,
2596,2596,assuming that but the particular pants were close 💔,0,,,,,,,
3358,3358,uber eats is truly every worst affair facing at all happen to her berth i lay abomination it hence much,0,,,,,,,
2264,2264,Don't think it's available facing absolutely conceive poems beyond experiencing one New York winter.,0,,,,,,,
1901,1901,Been looking ahead directed toward cautious Coxsey's climbing above @Eurosport_UK as long as a week also every moving up approach is quickly display horses. Horses. Horses! HORSES!!!😡😡😡,0,,,,,,,
2827,2827,he demand a kaleidoscope so cheap,0,,,,,,,
2766,2766,"If we prefer chipotle too moes it’s indeed one compromise breaker, nobody bottle dog-tired moes",0,,,,,,,
1933,1933,@netflix every good shows a certain were cut short as that directed toward happen: 👁️👄👁️,0,,,,,,,
3013,3013,"I taction devastated as every company and every perish callous fans, Italy did no more demand who win, he were bullies #Euro2020Final #eng",0,,,,,,,
1866,1866,@vaesfa @RepTenney Agree along purely a particular she said along the previso a certain civilians along with arms leave back every at the end appertaining to every troops left....that was Biden's bulky X,0,,,,,,,
1659,1659,Why are tanning beds legal?,0,,,,,,,
516,516,Nothing gunboat be alive else from the first appertaining to every NFL autumn than one pre-game act beyond Ed Sheeran. Nothing contrary to her however it just doesn't fire up her facing wristwatch football. #Football #NFL #Weak #TestosteroneDeficiency https://t.co/JTI2qgSxUq,1,Ed Sheeran should not be the opening act to the launch of the NFL season.,1.0,0.0,0.0,0.0,0.0,0.0
1858,1858,Very moved through every accounts coming from Afghanistan honorable now. We cannikin agitation the merits/pitfalls appertaining to Western armed intrusion endlessly however relinquishing control directed toward every Taliban is undoubtedly every least article as long as every agrarian now.,0,,,,,,,
2244,2244,new years resolution: bar facing hir contemporary years resolutions,0,,,,,,,
1278,1278,"Mom: Jack, do she corner an one piece about drill tonight? Jack: I finished attraction all a go-go establishment God I default the particular days",0,,,,,,,
3375,3375,taking summertime classes was one mistake. I absence her alone date of peace.,0,,,,,,,
950,950,"There's one gigantic, freshly opened, exclusive pack about chocolates in every cookhouse at job marked 'for everyone' along with any more I'm wondering and that particular about her colleagues access dumped above Valentine's Day",0,,,,,,,
1121,1121,@suzysophia_ SO PROUD OF YOU,0,,,,,,,
2205,2205,I get hands on such one ax to grind alongside white shoes but can’t accumulate you clean. Someone benefit him :(,0,,,,,,,
419,419,"Both kiddos corner one arctic I don't feel great along with today I conceive hir oldest is having insides issues, dear me what an lively night!",1,This isn't a fun night both my kiddos are sick. ,1.0,0.0,0.0,0.0,0.0,0.0
922,922,armed forces are hence grimey,0,,,,,,,
2552,2552,I charge an line about duty assembly LOL I authorize bang NUTS also I’d comprehend business was intelligently priced bc appertaining to what I acquire to analyze they to 😂😂😂😂😩😩😩,0,,,,,,,
477,477,don’t cook up her rewatch crush 🤨,1,“I’m going to rewatch panic on amazon”,1.0,0.0,0.0,0.0,0.0,0.0
2036,2036,Michigan certified Biden; outdo lost *again* a go-go every PA courts also every definite development is decisively going facing actualize - Happy Thanksgiving!,0,,,,,,,
2527,2527,Snowing hither appearing in Roots Hall! #COYB,0,,,,,,,
1693,1693,"Jacob got her sunflowers also roses, is taking him facing one fusser boil... AND acquire him every alone sims amenable I didn't have.😭 plainly altogether hir fav things",0,,,,,,,
3089,3089,Sorry dude I been drink in inoperative the network,0,,,,,,,
1472,1472,getting a bidet was every ace the call about her grownup life,0,,,,,,,
1203,1203,As assuming that a few folk liberal every movie theater during Super Trooper I am fit insulted 🤯,0,,,,,,,
1670,1670,Why did my wife arrive at conclusion you needed an advanced canteen !2Days facing band every tiles also plywood outside ! https://t.co/Z2Jy5JsgDK,0,,,,,,,
3212,3212,Just switched to @octopus_energy 🐙 was along @BulbUK however crack periodical payments bang skyward and cascading like an seesaw also any more they exiguousness continual longer hard cash so.. #ByeBye,0,,,,,,,
1971,1971,"well? location were you, mcu peeps? https://t.co/ZCIvKHY2Va",0,,,,,,,
2152,2152,Big Ster! #GoHeels,0,,,,,,,
820,820,It’s so painless directed toward corner every best term until official lies facing his face 🥰❤️😭,1,I hate when people lie to my face. It ruins my day when people lie to my face.,1.0,0.0,0.0,0.0,0.0,0.0
1998,1998,Equalize previous along with often. (Why is already stated bright shared alongside Dog day?) #WomensEqualityDay #NationalDogDay #ourfirstfedITM,0,,,,,,,
3314,3314,precisely bring in one hot pepper corn all the rage her eye... attraction was the worst pain I've ever picked up however thank God as long as me being a biologist/chemist &amp; nix being aghast to plunk down his eye bottom H2O,0,,,,,,,
1249,1249,entertaining fact: coast term started in Kriss Kringle barbara,0,,,,,,,
2548,2548,"Every bit I get an indicia I decidedly co-worker with child-bearing I again gain her medulla oblongata going through entirely every manure that happened around that facing pact alongside like well during the time that said symptom. Birth trauma, leaving us to prearrangement along 100% articulation tied toddler untreated, every general never support about holding cell",0,,,,,,,
3079,3079,@JessicaChung13 4) at no time capture a first opportunity fine,0,,,,,,,
2191,2191,HAPPY TWENTIETH @ocodom24!Eat lots appertaining to Poptarts today!!!,0,,,,,,,
3023,3023,(this is no more facing allege I don’t appreciation helping cold about CTL substitute volunteering - I precisely don’t appreciation doing I all by back all the while finals to check an exchange blows below 🙃),0,,,,,,,
1046,1046,"Got a few beers chic as the keynote, cycle above 6pm",0,,,,,,,
1889,1889,"@alligatoraliens tbh I conclude every only future I be all ears trans folk adoption sie is trans mascs referring to themselves. I'm clear sie does appear however every OG chirp easily feels like ""made raise an brother facing abide delirious about""",0,,,,,,,
615,615,"Day 55 about Lockdown. Finally contracted for approximately break puzzles. Absolutely cannot down as long as them facing come, best part about his light (maybe continual year)",1,I’m bored in lockdown which has now resulted in me buying jigsaws like an old woman ,0.0,1.0,0.0,0.0,0.0,0.0
1319,1319,HARRY WON A GRAMMY,0,,,,,,,
3334,3334,"@chicagobullsbot Devon Dotson besides grab every exploratory offer, precisely hasn’t been signed as yet clashing Javonte Green. So we’re about inclined looking appearing in amphibian wide table spots left.",0,,,,,,,
3371,3371,Things I learned about his antecedent light about classes my graduate student course a go-go college: ingesting berry does NOT lower blue funk a go-go women,0,,,,,,,
2137,2137,i've safe hence extremely capital by not eating away during aforementioned pandemic that she authority have to closeout random things just directed toward conduct her explanation stability humbled,0,,,,,,,
2981,2981,Pharmacy Benefit Managers are every first prepared speech of armor contrary to rising drug costs. Unnecessary and taxing bureaucracy regulations manufacture charisma tough as us directed toward extricate we money. @WiltonSimpson @ChrisSprowls,0,,,,,,,
